cum,precio_maximo_venta,circular_origen
48902-01,113425.0,Circular 19 de 2024
24886-01,6805.5,Circular 19 de 2024
58063-01,45370.0,Circular 19 de 2024
19991549-03,22685.0,Circular 19 de 2024
227034-01,22685.0,Circular 19 de 2024
227034-04,22685.0,Circular 19 de 2024
19991549-02,272220.0,Circular 19 de 2024
19991549-04,45370.0,Circular 19 de 2024
19952547-01,45370.0,Circular 19 de 2024
227034-02,45370.0,Circular 19 de 2024
227034-05,45370.0,Circular 19 de 2024
19991549-05,68055.0,Circular 19 de 2024
19901800-01,68055.0,Circular 19 de 2024
19991549-07,680550.0,Circular 19 de 2024
19963258-01,113425.0,Circular 19 de 2024
19991549-06,113425.0,Circular 19 de 2024
19901800-02,113425.0,Circular 19 de 2024
227034-03,113425.0,Circular 19 de 2024
227034-06,113425.0,Circular 19 de 2024
227251-01,113425.0,Circular 19 de 2024
19991549-08,1143324.0,Circular 19 de 2024
19991549-01,136110.0,Circular 19 de 2024
224085-01,113425.0,Circular 19 de 2024
57154-02,22685.0,Circular 19 de 2024
57154-03,45370.0,Circular 19 de 2024
57154-04,68055.0,Circular 19 de 2024
57154-05,90740.0,Circular 19 de 2024
57154-06,113425.0,Circular 19 de 2024
57154-01,136110.0,Circular 19 de 2024
19965707-01,22685.0,Circular 19 de 2024
19965707-02,45370.0,Circular 19 de 2024
19965707-03,68055.0,Circular 19 de 2024
19965707-04,113425.0,Circular 19 de 2024
20143105-02,9906.65,Circular 19 de 2024
20143105-01,9906.65,Circular 19 de 2024
19961389-01,9906.65,Circular 19 de 2024
19992942-01,9906.65,Circular 19 de 2024
19992942-02,9906.65,Circular 19 de 2024
19986061-01,9906.65,Circular 19 de 2024
19986061-02,9906.65,Circular 19 de 2024
20018839-01,9906.65,Circular 19 de 2024
20018839-03,990665.0,Circular 19 de 2024
20018839-02,29719.95,Circular 19 de 2024
31755-01,9906.65,Circular 19 de 2024
19942623-01,9906.65,Circular 19 de 2024
19942623-02,9906.65,Circular 19 de 2024
20080145-12,59439.9,Circular 19 de 2024
20080145-03,59439.9,Circular 19 de 2024
20080145-06,59439.9,Circular 19 de 2024
20080145-09,59439.9,Circular 19 de 2024
20080145-01,9906.65,Circular 19 de 2024
20080145-10,9906.65,Circular 19 de 2024
20080145-13,9906.65,Circular 19 de 2024
20080145-16,9906.65,Circular 19 de 2024
20080145-19,9906.65,Circular 19 de 2024
20080145-04,9906.65,Circular 19 de 2024
20080145-07,9906.65,Circular 19 de 2024
20080145-11,29719.95,Circular 19 de 2024
20080145-02,29719.95,Circular 19 de 2024
20080145-05,29719.95,Circular 19 de 2024
20080145-08,29719.95,Circular 19 de 2024
20080145-14,39626.6,Circular 19 de 2024
20080145-15,39626.6,Circular 19 de 2024
20080145-17,39626.6,Circular 19 de 2024
20080145-18,39626.6,Circular 19 de 2024
20154946-01,9906.65,Circular 19 de 2024
20154946-05,9906.65,Circular 19 de 2024
20154946-02,19813.3,Circular 19 de 2024
20154946-03,29719.95,Circular 19 de 2024
20154946-10,9906.65,Circular 19 de 2024
20154946-06,9906.65,Circular 19 de 2024
20154946-11,19813.3,Circular 19 de 2024
20154946-07,19813.3,Circular 19 de 2024
20154946-08,29719.95,Circular 19 de 2024
20154946-13,39626.6,Circular 19 de 2024
20154946-04,39626.6,Circular 19 de 2024
20154946-09,39626.6,Circular 19 de 2024
20154946-12,29719.95,Circular 19 de 2024
20154948-05,9906.65,Circular 19 de 2024
20154948-06,9906.65,Circular 19 de 2024
20154945-14,29719.95,Circular 19 de 2024
20154945-12,9906.65,Circular 19 de 2024
20154945-15,9906.65,Circular 19 de 2024
20154945-01,9906.65,Circular 19 de 2024
20154945-02,19813.3,Circular 19 de 2024
20154945-05,19813.3,Circular 19 de 2024
20154945-04,29719.95,Circular 19 de 2024
20154945-13,19813.3,Circular 19 de 2024
20154945-11,9906.65,Circular 19 de 2024
20154945-08,9906.65,Circular 19 de 2024
20154945-09,19813.3,Circular 19 de 2024
20154945-10,29719.95,Circular 19 de 2024
20154945-07,9906.65,Circular 19 de 2024
20154945-06,29719.95,Circular 19 de 2024
19902231-01,9906.65,Circular 19 de 2024
19902231-05,9906.65,Circular 19 de 2024
19902231-02,19813.3,Circular 19 de 2024
19902231-03,29719.95,Circular 19 de 2024
19902231-04,39626.6,Circular 19 de 2024
19902231-10,9906.65,Circular 19 de 2024
19902231-06,9906.65,Circular 19 de 2024
19902231-07,19813.3,Circular 19 de 2024
19902231-08,29719.95,Circular 19 de 2024
19902231-09,39626.6,Circular 19 de 2024
19944666-01,9906.65,Circular 19 de 2024
20070619-01,9906.65,Circular 19 de 2024
20070619-04,9906.65,Circular 19 de 2024
20070573-01,9906.65,Circular 19 de 2024
20070573-02,9906.65,Circular 19 de 2024
20009792-10,9906.65,Circular 19 de 2024
20009792-05,9906.65,Circular 19 de 2024
20009792-06,9906.65,Circular 19 de 2024
20009792-07,19813.3,Circular 19 de 2024
20009792-08,29719.95,Circular 19 de 2024
20009792-09,39626.6,Circular 19 de 2024
20009792-01,9906.65,Circular 19 de 2024
20001835-01,9906.65,Circular 19 de 2024
20154948-01,9906.65,Circular 19 de 2024
20154948-02,9906.65,Circular 19 de 2024
20001614-01,9906.65,Circular 19 de 2024
20001614-02,9906.65,Circular 19 de 2024
20001614-03,9906.65,Circular 19 de 2024
20001614-04,9906.65,Circular 19 de 2024
20080281-01,9906.65,Circular 19 de 2024
19956614-01,9906.65,Circular 19 de 2024
19943063-01,9906.65,Circular 19 de 2024
19943063-04,9906.65,Circular 19 de 2024
19943063-02,19813.3,Circular 19 de 2024
19943063-03,29719.95,Circular 19 de 2024
19992955-01,9906.65,Circular 19 de 2024
19992955-02,29719.95,Circular 19 de 2024
20071109-01,9906.65,Circular 19 de 2024
20034500-01,9906.65,Circular 19 de 2024
20135930-01,9906.65,Circular 19 de 2024
20135930-03,9906.65,Circular 19 de 2024
20135930-02,29719.95,Circular 19 de 2024
19984842-01,9906.65,Circular 19 de 2024
20154948-03,9906.65,Circular 19 de 2024
20154948-04,9906.65,Circular 19 de 2024
20150723-01,12777.1,Circular 19 de 2024
20041949-01,25554.2,Circular 19 de 2024
20026310-01,12777.1,Circular 19 de 2024
20026310-10,127771.0,Circular 19 de 2024
20026310-06,127771.0,Circular 19 de 2024
20026310-09,1277710.0,Circular 19 de 2024
19944149-01,31790.0,Circular 19 de 2024
20026310-02,25554.2,Circular 19 de 2024
20026310-07,255542.0,Circular 19 de 2024
20026310-03,38331.3,Circular 19 de 2024
20026310-04,63885.5,Circular 19 de 2024
20026310-08,638855.0,Circular 19 de 2024
20026310-05,76662.6,Circular 19 de 2024
20103345-03,127771.0,Circular 19 de 2024
20103345-04,127771.0,Circular 19 de 2024
20103345-06,127771.0,Circular 19 de 2024
20103345-01,63885.5,Circular 19 de 2024
20103345-02,63885.5,Circular 19 de 2024
20103345-05,63885.5,Circular 19 de 2024
227184-01,63885.5,Circular 19 de 2024
227185-01,191656.5,Circular 19 de 2024
227166-01,31942.75,Circular 19 de 2024
20071940-01,12777.1,Circular 19 de 2024
20071940-05,12777.1,Circular 19 de 2024
20071940-03,127771.0,Circular 19 de 2024
20071940-07,127771.0,Circular 19 de 2024
20071940-02,63885.5,Circular 19 de 2024
20071940-06,63885.5,Circular 19 de 2024
20071940-04,638855.0,Circular 19 de 2024
20071940-08,638855.0,Circular 19 de 2024
20037783-01,63885.5,Circular 19 de 2024
20138291-02,127771.0,Circular 19 de 2024
20138291-01,63885.5,Circular 19 de 2024
208099-01,63885.5,Circular 19 de 2024
208097-01,191656.5,Circular 19 de 2024
208098-01,31942.75,Circular 19 de 2024
20113164-01,31942.75,Circular 19 de 2024
20117690-01,12777.1,Circular 19 de 2024
20117690-03,127771.0,Circular 19 de 2024
20117690-05,1277710.0,Circular 19 de 2024
20117690-02,63885.5,Circular 19 de 2024
20117690-06,63885.5,Circular 19 de 2024
20117690-04,638855.0,Circular 19 de 2024
20240744-01,63580.0,Circular 19 de 2024
20241746-01,6358.0,Circular 19 de 2024
20145347-01,63580.0,Circular 19 de 2024
20240752-01,31790.0,Circular 19 de 2024
20145349-01,317900.0,Circular 19 de 2024
30035-01,63580.0,Circular 19 de 2024
30042-01,6358.0,Circular 19 de 2024
30042-02,63580.0,Circular 19 de 2024
30037-01,2543.2,Circular 19 de 2024
30037-02,127160.0,Circular 19 de 2024
30043-01,31790.0,Circular 19 de 2024
19946-01,6358.0,Circular 19 de 2024
19945-01,31790.0,Circular 19 de 2024
20100562-01,63580.0,Circular 19 de 2024
20100562-02,317900.0,Circular 19 de 2024
19992722-02,6358.0,Circular 19 de 2024
19992722-03,6358.0,Circular 19 de 2024
19992721-01,31790.0,Circular 19 de 2024
20066788-01,31790.0,Circular 19 de 2024
19992721-02,158950.0,Circular 19 de 2024
20196661-01,63580.0,Circular 19 de 2024
20196661-02,63580.0,Circular 19 de 2024
19944143-01,6358.0,Circular 19 de 2024
20003825-01,6358.0,Circular 19 de 2024
20066789-01,6358.0,Circular 19 de 2024
20096777-01,6358.0,Circular 19 de 2024
20014764-01,6358.0,Circular 19 de 2024
40140-01,6358.0,Circular 19 de 2024
224051-03,6358.0,Circular 19 de 2024
226869-01,6358.0,Circular 19 de 2024
20014764-03,63580.0,Circular 19 de 2024
20014764-02,31790.0,Circular 19 de 2024
224051-01,31790.0,Circular 19 de 2024
20075860-01,12716.0,Circular 19 de 2024
224051-02,1271.6,Circular 19 de 2024
40158-02,31790.0,Circular 19 de 2024
40158-03,31790.0,Circular 19 de 2024
40158-04,63580.0,Circular 19 de 2024
40158-05,95370.0,Circular 19 de 2024
40158-06,127160.0,Circular 19 de 2024
40158-01,158950.0,Circular 19 de 2024
20014765-01,31790.0,Circular 19 de 2024
20014765-03,317900.0,Circular 19 de 2024
20014765-02,158950.0,Circular 19 de 2024
224051-04,31790.0,Circular 19 de 2024
226870-01,31790.0,Circular 19 de 2024
226870-02,31790.0,Circular 19 de 2024
19992462-01,63580.0,Circular 19 de 2024
19992463-01,31790.0,Circular 19 de 2024
19992463-02,31790.0,Circular 19 de 2024
19992463-03,31790.0,Circular 19 de 2024
230568-01,6358.0,Circular 19 de 2024
20075859-01,63580.0,Circular 19 de 2024
20075857-01,31790.0,Circular 19 de 2024
19912567-01,31790.0,Circular 19 de 2024
19935954-01,31790.0,Circular 19 de 2024
20116728-01,63580.0,Circular 19 de 2024
20194698-01,6358.0,Circular 19 de 2024
19963649-01,21567.0,Circular 19 de 2024
19963649-02,6162.0,Circular 19 de 2024
19999217-06,616200.0,Circular 19 de 2024
19999217-01,6162.0,Circular 19 de 2024
19999217-02,12324.0,Circular 19 de 2024
19999217-04,184860.0,Circular 19 de 2024
19999217-03,24648.0,Circular 19 de 2024
19999217-05,308100.0,Circular 19 de 2024
19925585-01,21567.0,Circular 19 de 2024
19925585-03,3081.0,Circular 19 de 2024
19925585-02,43134.0,Circular 19 de 2024
19925585-04,6162.0,Circular 19 de 2024
19925585-05,10783.5,Circular 19 de 2024
19930138-05,15405.0,Circular 19 de 2024
19930138-02,21567.0,Circular 19 de 2024
19930138-10,3081.0,Circular 19 de 2024
19930138-06,30810.0,Circular 19 de 2024
19930138-03,32350.5,Circular 19 de 2024
19930138-04,43134.0,Circular 19 de 2024
19930138-07,46215.0,Circular 19 de 2024
19930138-12,61620.0,Circular 19 de 2024
19930138-08,92430.0,Circular 19 de 2024
19930138-01,10783.5,Circular 19 de 2024
19930138-11,10783.5,Circular 19 de 2024
19930138-09,138645.0,Circular 19 de 2024
19945241-04,15405.0,Circular 19 de 2024
19945241-05,18486.0,Circular 19 de 2024
19945241-12,21567.0,Circular 19 de 2024
19945241-01,3081.0,Circular 19 de 2024
19945241-13,30810.0,Circular 19 de 2024
19945241-02,6162.0,Circular 19 de 2024
19945241-03,9243.0,Circular 19 de 2024
19985119-01,21567.0,Circular 19 de 2024
19985119-03,3081.0,Circular 19 de 2024
19985119-02,43134.0,Circular 19 de 2024
19963841-06,1540.5,Circular 19 de 2024
19963841-03,15405.0,Circular 19 de 2024
19963841-04,23107.5,Circular 19 de 2024
19963841-07,3081.0,Circular 19 de 2024
19963841-05,30810.0,Circular 19 de 2024
19963841-01,7702.5,Circular 19 de 2024
19992951-01,15405.0,Circular 19 de 2024
19992951-02,21567.0,Circular 19 de 2024
19992951-03,23107.5,Circular 19 de 2024
19992951-04,30810.0,Circular 19 de 2024
19992951-05,43134.0,Circular 19 de 2024
19992951-06,46215.0,Circular 19 de 2024
19996538-02,10783.5,Circular 19 de 2024
19994402-01,21567.0,Circular 19 de 2024
20018072-01,21567.0,Circular 19 de 2024
19996538-01,21567.0,Circular 19 de 2024
19991671-01,21567.0,Circular 19 de 2024
19994402-02,23107.5,Circular 19 de 2024
20018072-02,43134.0,Circular 19 de 2024
19991671-02,43134.0,Circular 19 de 2024
19994402-03,46215.0,Circular 19 de 2024
20018281-01,46215.0,Circular 19 de 2024
20018072-03,6162.0,Circular 19 de 2024
20018072-04,10783.5,Circular 19 de 2024
19980931-01,15405.0,Circular 19 de 2024
20054456-01,15405.0,Circular 19 de 2024
20054456-07,15405.0,Circular 19 de 2024
20011353-02,15405.0,Circular 19 de 2024
19971140-01,15405.0,Circular 19 de 2024
19971140-12,15405.0,Circular 19 de 2024
19933487-10,15405.0,Circular 19 de 2024
19933487-07,15405.0,Circular 19 de 2024
20054456-04,154050.0,Circular 19 de 2024
19971140-07,154050.0,Circular 19 de 2024
19933487-06,154050.0,Circular 19 de 2024
19942021-05,161752.5,Circular 19 de 2024
19959943-03,21567.0,Circular 19 de 2024
19980931-02,21567.0,Circular 19 de 2024
19942021-01,21567.0,Circular 19 de 2024
19942021-06,21567.0,Circular 19 de 2024
19971140-02,21567.0,Circular 19 de 2024
20022454-01,21567.0,Circular 19 de 2024
20173375-01,21567.0,Circular 19 de 2024
20032042-01,21567.0,Circular 19 de 2024
19933487-03,21567.0,Circular 19 de 2024
19933487-11,231075.0,Circular 19 de 2024
19942021-03,3081.0,Circular 19 de 2024
19971140-10,3081.0,Circular 19 de 2024
20054456-02,30810.0,Circular 19 de 2024
20011353-03,30810.0,Circular 19 de 2024
19971140-03,30810.0,Circular 19 de 2024
19933487-08,30810.0,Circular 19 de 2024
20054456-05,308100.0,Circular 19 de 2024
19971140-08,308100.0,Circular 19 de 2024
19971140-09,385125.0,Circular 19 de 2024
19959943-04,43134.0,Circular 19 de 2024
19942021-02,43134.0,Circular 19 de 2024
19942021-07,43134.0,Circular 19 de 2024
20022454-02,43134.0,Circular 19 de 2024
19933487-04,43134.0,Circular 19 de 2024
19980931-03,431340.0,Circular 19 de 2024
20054456-03,46215.0,Circular 19 de 2024
20011353-04,46215.0,Circular 19 de 2024
19971140-04,46215.0,Circular 19 de 2024
19933487-13,46215.0,Circular 19 de 2024
20054456-06,462150.0,Circular 19 de 2024
20054456-08,462150.0,Circular 19 de 2024
19959943-01,6162.0,Circular 19 de 2024
20011353-01,6162.0,Circular 19 de 2024
19933487-01,6162.0,Circular 19 de 2024
19933487-09,64701.0,Circular 19 de 2024
19942021-08,77025.0,Circular 19 de 2024
19971140-05,77025.0,Circular 19 de 2024
19933487-05,77025.0,Circular 19 de 2024
19971140-11,9243.0,Circular 19 de 2024
19971140-06,92430.0,Circular 19 de 2024
19959943-02,10783.5,Circular 19 de 2024
19933487-02,10783.5,Circular 19 de 2024
19942021-04,107835.0,Circular 19 de 2024
19984486-01,15405.0,Circular 19 de 2024
19947351-04,154050.0,Circular 19 de 2024
19925979-04,154050.0,Circular 19 de 2024
19983450-01,21567.0,Circular 19 de 2024
19984486-02,21567.0,Circular 19 de 2024
19947351-01,21567.0,Circular 19 de 2024
19925979-02,21567.0,Circular 19 de 2024
19925979-01,3081.0,Circular 19 de 2024
19947351-05,308100.0,Circular 19 de 2024
19984486-03,43134.0,Circular 19 de 2024
19947351-02,43134.0,Circular 19 de 2024
19925979-03,43134.0,Circular 19 de 2024
19947351-03,77025.0,Circular 19 de 2024
19933487-12,154050.0,Circular 19 de 2024
20173109-03,15405.0,Circular 19 de 2024
20173109-02,46215.0,Circular 19 de 2024
20173109-01,46215.0,Circular 19 de 2024
19933932-07,15405.0,Circular 19 de 2024
19933932-06,154050.0,Circular 19 de 2024
19933932-03,21567.0,Circular 19 de 2024
19933932-04,43134.0,Circular 19 de 2024
19933932-05,46215.0,Circular 19 de 2024
19933932-01,6162.0,Circular 19 de 2024
19933932-02,10783.5,Circular 19 de 2024
19930483-03,1725360.0,Circular 19 de 2024
19930483-01,21567.0,Circular 19 de 2024
19930483-14,21567.0,Circular 19 de 2024
19930483-10,215670.0,Circular 19 de 2024
19930483-07,215670.0,Circular 19 de 2024
19930483-04,3081.0,Circular 19 de 2024
19930483-11,431340.0,Circular 19 de 2024
19930483-08,431340.0,Circular 19 de 2024
19930483-12,862680.0,Circular 19 de 2024
19930483-09,862680.0,Circular 19 de 2024
19930483-13,10783.5,Circular 19 de 2024
19930483-02,10783.5,Circular 19 de 2024
19930483-05,1229319.0,Circular 19 de 2024
19930483-06,1229319.0,Circular 19 de 2024
20038667-01,43134.0,Circular 19 de 2024
20038667-02,46215.0,Circular 19 de 2024
19962379-01,15405.0,Circular 19 de 2024
19962379-02,21567.0,Circular 19 de 2024
19962379-03,30810.0,Circular 19 de 2024
19962379-04,46215.0,Circular 19 de 2024
19993887-01,46215.0,Circular 19 de 2024
20044924-04,154050.0,Circular 19 de 2024
20044924-02,21567.0,Circular 19 de 2024
20044924-05,308100.0,Circular 19 de 2024
20044924-03,43134.0,Circular 19 de 2024
20044924-01,6162.0,Circular 19 de 2024
230389-02,21567.0,Circular 19 de 2024
230389-01,3081.0,Circular 19 de 2024
20017856-01,21567.0,Circular 19 de 2024
20017856-03,21567.0,Circular 19 de 2024
20017856-02,43134.0,Circular 19 de 2024
20042061-05,3081.0,Circular 19 de 2024
20042061-01,15405.0,Circular 19 de 2024
20042061-02,21567.0,Circular 19 de 2024
20042061-03,43134.0,Circular 19 de 2024
20042061-04,46215.0,Circular 19 de 2024
20050486-12,15405.0,Circular 19 de 2024
20050486-19,15405.0,Circular 19 de 2024
20050486-26,15405.0,Circular 19 de 2024
20050486-04,15405.0,Circular 19 de 2024
20050486-22,154050.0,Circular 19 de 2024
20050486-08,154050.0,Circular 19 de 2024
20050486-35,161752.5,Circular 19 de 2024
20050486-36,172536.0,Circular 19 de 2024
20050486-37,183319.5,Circular 19 de 2024
20050486-38,194103.0,Circular 19 de 2024
20050486-39,204886.5,Circular 19 de 2024
20050486-13,21567.0,Circular 19 de 2024
20050486-18,21567.0,Circular 19 de 2024
20050486-28,21567.0,Circular 19 de 2024
20050486-05,21567.0,Circular 19 de 2024
20050486-40,215670.0,Circular 19 de 2024
20050486-41,226453.5,Circular 19 de 2024
20050486-42,237237.0,Circular 19 de 2024
20050486-43,248020.5,Circular 19 de 2024
20050486-44,258804.0,Circular 19 de 2024
20050486-45,269587.5,Circular 19 de 2024
20050486-46,280371.0,Circular 19 de 2024
20050486-47,291154.5,Circular 19 de 2024
20050486-48,301938.0,Circular 19 de 2024
20050486-01,3081.0,Circular 19 de 2024
20050486-15,3081.0,Circular 19 de 2024
20050486-23,3081.0,Circular 19 de 2024
20050486-09,3081.0,Circular 19 de 2024
20050486-49,312721.5,Circular 19 de 2024
20050486-50,323505.0,Circular 19 de 2024
20050486-51,334288.5,Circular 19 de 2024
20050486-52,345072.0,Circular 19 de 2024
20050486-53,355855.5,Circular 19 de 2024
20050486-54,366639.0,Circular 19 de 2024
20050486-55,377422.5,Circular 19 de 2024
20050486-56,388206.0,Circular 19 de 2024
20050486-57,398989.5,Circular 19 de 2024
20050486-58,409773.0,Circular 19 de 2024
20050486-59,420556.5,Circular 19 de 2024
20050486-14,43134.0,Circular 19 de 2024
20050486-20,43134.0,Circular 19 de 2024
20050486-29,43134.0,Circular 19 de 2024
20050486-06,43134.0,Circular 19 de 2024
20050486-60,431340.0,Circular 19 de 2024
20050486-61,442123.5,Circular 19 de 2024
20050486-62,452907.0,Circular 19 de 2024
20050486-21,46215.0,Circular 19 de 2024
20050486-07,46215.0,Circular 19 de 2024
20050486-63,463690.5,Circular 19 de 2024
20050486-64,474474.0,Circular 19 de 2024
20050486-65,485257.5,Circular 19 de 2024
20050486-66,496041.0,Circular 19 de 2024
20050486-67,506824.5,Circular 19 de 2024
20050486-68,517608.0,Circular 19 de 2024
20050486-69,528391.5,Circular 19 de 2024
20050486-70,539175.0,Circular 19 de 2024
20050486-71,549958.5,Circular 19 de 2024
20050486-72,560742.0,Circular 19 de 2024
20050486-73,571525.5,Circular 19 de 2024
20050486-74,582309.0,Circular 19 de 2024
20050486-75,593092.5,Circular 19 de 2024
20050486-76,603876.0,Circular 19 de 2024
20050486-77,614659.5,Circular 19 de 2024
20050486-10,6162.0,Circular 19 de 2024
20050486-16,6162.0,Circular 19 de 2024
20050486-02,6162.0,Circular 19 de 2024
20050486-24,6162.0,Circular 19 de 2024
20050486-78,625443.0,Circular 19 de 2024
20050486-79,636226.5,Circular 19 de 2024
20050486-80,647010.0,Circular 19 de 2024
20050486-11,10783.5,Circular 19 de 2024
20050486-17,10783.5,Circular 19 de 2024
20050486-25,10783.5,Circular 19 de 2024
20050486-27,10783.5,Circular 19 de 2024
20050486-03,10783.5,Circular 19 de 2024
