laboratorio,proveedor,cum,descripcion,precio,iva_pct,principio_activo
DIABETRICS,PHARMAPLUS,19964318-14,ATOVAROL 40 MG CAJA 60 CAPS,3907.0,0.0,ATORVASTATINA CALCICA AMORFA ( EQUIVALENTE A ATORVASTATINA 40 MG. )
PROCAPS FARMA RX,PHARMAPLUS,19941307-06,MUVETT S 200/120 MG,2802.0,0.0,SIMETICONA
SIEGFRIED FARMA,PHARMAPLUS,47458-05,PARKEN 25/250 CAJA X 30 TABLETAS,2376.0,0.0,CARBIDOPA H2O EQUIVALENTE A CARBIDOPA + LEVODOPA
MEGALABS FARMA,PHARMAPLUS,19982663-05,DUOLIP 40/10,6107.0,0.0,EZETIMIBA Y SIMVASTATINA
PROCAPS GENERICOS COLMED,PHARMAPLUS,19940902-02,FLUCONAZOL 200 MG CJA,1126.0,0.0,FLUCONAZOL
LEGRAND,PHARMAPLUS,20103347-11,ANIME 100 MG CAJA,4779.0,0.0,AVANAFIL
LEGRAND,PHARMAPLUS,20070806-04,SILOTRIF 8 MG CAJA,5078.0,0.0,SILODOSINA
SIEGFRIED DERMA,PHARMAPLUS,20097263-01,DESONIDA EMULSION,45441.0,0.0,DESONIDA
MEGALABS MEDIHEALT,PHARMAPLUS,20033133-02,ROZELAIC GEL,87870.0,0.0,ACIDO AZELAICO
MEGALABS MEDIHEALT,PHARMAPLUS,19987642-01,DERMACORTINE EMULSION,131919.0,0.0,MOMETASONA FUROATO
PROCAPS GENERICOS COLMED,PHARMAPLUS,20048287-05,PANTOPRAZOL 20 MG CAJA,2288.0,0.0,PANTOPRAZOL
PROCAPS GENERICOS COLMED,PHARMAPLUS,20048286-05,PANTOPRAZOL 40 MG CAJA,2910.0,0.0,PANTOPRAZOL 40MG
NOVAMED,PHARMAPLUS,20103866-02,LEVRONC SUSPENSION FCO,50433.0,0.0,LEVOCLOPERASTINA FENDIZOATO. EQUIVALENTE A LEVOCLOPERASTINA CLORHIDRATO
LAFRANCOL,PHARMAPLUS,20087008-03,DOLIREN 5/325 MG CAJA,5822.0,0.0,HIDROCODONA BITARTRATO
FAES FARMA COLOMBIA S.A.S.,PHARMAPLUS,20106767-02,DEMTRIS CREMA TUBO,44374.0,0.0,NEOMICINA SULFATO
FAES FARMA COLOMBIA S.A.S.,PHARMAPLUS,20106761-02,DEMTRIS UNGUENTO TUBO,44374.0,0.0,NEOMICINA SULFATO
LAFRANCOL,PHARMAPLUS,20120093-01,ALODIL 25 MG CAJA,3392.0,0.0,AGOMELATINA
PROCAPS FARMA RX,PHARMAPLUS,20109639-07,FENOVAS 20 MG,9683.0,0.0,CADA CAPSULA BLANDA CONTIENE ROSUVASTATINA
TECNOQUIMICAS VISION,PHARMAPLUS,20018217-01,CARMELUB TEARS PREPACK,55071.0,0.0,CARBOXIMETILCELULOSA 5MG
LAFRANCOL,PHARMAPLUS,20112088-05,FEXU 180 MG CAJA,9351.0,0.0,FEXOFENADINA CLORHIDRATO
GEDEON RICHTER,PHARMAPLUS,20094185-01,"TEJANIA 0,075 MG CAJA",449.0,0.0,DESOGESTREL
PROCAPS FARMA RX,PHARMAPLUS,20056207-12,JARIT 100 MG,5332.0,0.0,PROGESTERONA MICRONIZADA
LAFRANCOL,PHARMAPLUS,20104080-03,DABIX 160/25 MG CAJA,4349.0,0.0,CLORTALIDONA
LAFRANCOL,PHARMAPLUS,20112042-02,FEXU 120 MG CAJA,6561.0,0.0,FEXOFENADINA CLORHIDRATO
SOPHIA LABORATORIO,PHARMAPLUS,20108768-01,ZEBESTEN,81730.0,0.0,BROMFENACO SODICO (SESQUIHIDRATADO) 0.962 MG EQUIVALENTE A BROMFENACO
SEVEN PHARMA,PHARMAPLUS,20088762-02,ESCITROLAM ECITALOPRAM 10 MG CAJA,2730.0,0.0,OXALATO DE ESCITALOPRAM 25.55MG EQUIVALENTE A ESCITALOPRAM
BIOPAS LABORATORIES,PHARMAPLUS,202762-01,ADVANTAN CREMA,130176.0,0.0,METILPREDNISOLONA ACEPONATO
BIOPAS LABORATORIES,PHARMAPLUS,20012582-03,FINACEA GEL 15%,153031.0,0.0,ACIDO AZELAICO
BIOPAS LABORATORIES,PHARMAPLUS,32033-01,SCHERIDERM CREMA,82510.0,0.0,NITRATO DE ISOCONAZOL M20
PHARMAPRIX DERMA,PHARMAPLUS,20033013-01,PEITEL,69000.0,0.0,PREDNICARBATO
MEGALABS MEDIHEALT,PHARMAPLUS,20087385-01,EDAPIL M ESPUMA,110275.0,0.0,MINOXIDIL
EXELTIS,PHARMAPLUS,20080145-01,"DONABELLA CAJA 2,0 MG + 0,0035 MG",426.0,0.0,"CIPROTERONA 2,0 mg + ETINILESTRADIOL MICRONIZADO 0,035 mg"
PROCAPS GENERICOS COLMED,PHARMAPLUS,20048287-07,PANTOPRAZOL 20MG CAJA,1932.0,0.0,PANTOPRAZOL
MEGALABS FARMA,PHARMAPLUS,19982664-03,DUOLIP 20/10,3053.0,0.0,EZETIMIBA
LAFRANCOL,PHARMAPLUS,20100166-01,IZINOVA 2 FCOS,113110.0,0.0,SULFATO DE MAGNESIO HEPTAHIDRATADO
PROCAPS CONSUMO,PHARMAPLUS,19945259-03,VITAMINA E 400 UI DOS FCO,480.0,0.0,DL ALFA TOCOFERIL ACETATO 400 MG EQUIVALENTE A VITAMINA E
PROCAPS FARMA RX,PHARMAPLUS,20109859-06,ENITRA 100 MG,2661.0,0.0,ITRACONAZOL MICROGRANULOS* 454.500 MG EQUIVALENTES A ITRACONAZOL
PROCAPS FARMA RX,PHARMAPLUS,20109859-03,ENITRA 100 MG,2661.0,0.0,ITRACONAZOL MICROGRANULOS* 454.500 MG EQUIVALENTES A ITRACONAZOL
PROCAPS FARMA RX,PHARMAPLUS,20109859-08,ENITRA 100 MG,2661.0,0.0,ITRACONAZOL MICROGRANULOS* 454.500 MG EQUIVALENTES A ITRACONAZOL
PROCAPS FARMA RX,PHARMAPLUS,20109859-16,ENITRA 100 MG,2661.0,0.0,ITRACONAZOL MICROGRANULOS* 454.500 MG EQUIVALENTES A ITRACONAZOL
PROCAPS FARMA RX,PHARMAPLUS,20104380-06,LIPOTIC 600 MG TAB REC,3156.0,0.0,ACIDO TIOCTICO
ADIUM,PHARMAPLUS,19946206-04,GESLUTIN 200 MG CAJA,12192.0,0.0,PROGESTERONA
ADIUM,PHARMAPLUS,20085619-05,DICASEN 25 MG,3860.0,0.0,DICLOFENACO SODICO + TRAMADOL CLORHIDRATO 25/25
LEGRAND,PHARMAPLUS,20087738-15,DOLOFF 7.5/ 325 MG,3950.0,0.0,ACETAMINOFEN GRANULADO DC 90% EQUIVALENTE ACETAMINOFEN BASE
LEGRAND,PHARMAPLUS,20087738-15,DOLOFF 7.5/ 325 MG,3560.0,0.0,ACETAMINOFEN GRANULADO DC 90% EQUIVALENTE ACETAMINOFEN BASE
OPHTHA,PHARMAPLUS,20093741-01,PROXTEN PLUS,53000.0,0.0,PREDNISOLONA ACETATO
BIOPAS LABORATORIES,PHARMAPLUS,26013-04,FUCIDIN UNGUENTO,93121.0,0.0,FUSIDATO DE SODIO
FAES FARMA COLOMBIA S.A.S.,PHARMAPLUS,20069378-01,LEVOGASTROL 25 MG,1761.0,0.0,LEVOSULPIRIDA
MEGALABS POEN,PHARMAPLUS,19953870-01,OFTAFLOX GOTAS,29255.0,0.0,DEXAMETASONA
ABBOTT FORMAS NUTRICIONALES,PHARMAPLUS,20060505-04,PEDIALYTE 30 MEQ CON ZINC CEREZA,9918.0,0.0,LACTATO DE SODIO
ABBOTT FORMAS NUTRICIONALES,PHARMAPLUS,20060505-01,PEDIALYTE 30 MEQ CON ZINC COCO,9918.0,0.0,LACTATO DE SODIO
SIEGFRIED FARMA,PHARMAPLUS,34073-03,QUERCETOL,3503.0,0.0,CICLONAMINA (ETAMSILATO)
NOVAMED,PHARMAPLUS,20103606-01,PEPRED PLUS FCO,82061.0,0.0,HIERRO GLICINATO QUELATO EQUIVALENTE A HIERRO ELEMENTAL
NOVAMED,PHARMAPLUS,20064702-03,TAMSECO CAJA,5030.0,0.0,TAMSULOSINA CLORHIDRATO
LAFRANCOL,PHARMAPLUS,20120725-01,GYNORELLE 30 2/0.03 MG CAJA,1203.0,0.0,ACETATO DE CLORMADINONA
LAFRANCOL,PHARMAPLUS,20112088-06,FEXU 180 MG CAJA,8300.0,0.0,FEXOFENADINA CLORHIDRATO
LAFRANCOL,PHARMAPLUS,20126544-03,CARDIOL 12.5 MG CAJA,2959.0,0.0,CLORTALIDONA
PHARMAPRIX DERMA,PHARMAPLUS,19972887-02,ZALAIN CREMA,65000.0,0.0,SERTACONAZOL NITRATO
LAFRANCOL,PHARMAPLUS,20066852-01,DICETEL DUO,9517.0,0.0,BROMURO DE PINAVERIO
LAFRANCOL,PHARMAPLUS,20066852-04,DICETEL DUO,8140.0,0.0,BROMURO DE PINAVERIO
PROCAPS FARMA RX,PHARMAPLUS,20106115-02,DEFEROL 2000 UI,1097.0,0.0,VITAMINA D3 (1.000.000 UI/G) 2.0 MG EQUIVALENTES A VITAMINA D3
PROCAPS FARMA RX,PHARMAPLUS,20104115-06,DEFEROL 7000 UI,8004.0,0.0,VITAMINA D3
PROCAPS FARMA RX,PHARMAPLUS,20104115-06,DEFEROL 7000 UI,8380.0,0.0,VITAMINA D3
GEDEON RICHTER,PHARMAPLUS,20093958-01,SIBILLA 2MG / 0.03 MG,727.0,0.0,DIENOGEST
OPHTHA,PHARMAPLUS,19959438-02,OFTACROMAX,29000.0,0.0,CROMOGLICATO DE SODIO
MEGALABS MEDIHEALT,PHARMAPLUS,20054786-01,BETAZOL ESPUMA,60646.0,0.0,CLOBETASOL PROPIONATO
PROCAPS FARMA RX,PHARMAPLUS,20078851-03,G-MET 500 MG/5 ML SOL ORAL,87299.0,0.0,METFORMINA CLORHIDRATO
MEGALABS MEDIHEALT,PHARMAPLUS,19996391-01,ZUDENINA PLUS,125688.0,0.0,ADAPALENO
GEDEON RICHTER,PHARMAPLUS,20092288-01,"ROSINA 3 MG / 0,03 MG CAJA",1281.0,0.0,DROSPIRENONA
PROCAPS FARMA RX,PHARMAPLUS,20080133-09,IFAIM 550 MG,9516.0,0.0,RIFAIMINA
PROCAPS FARMA RX,PHARMAPLUS,19942227-02,ALBISEC CD,6607.0,0.0,ITRACONAZOL MICROGRANULOS 215.5 MG/G (EQUIVALENTES A ITRACONAZOL 33.33 MG /CAP )
SIEGFRIED FARMA,PHARMAPLUS,20087288-02,COMPLEGEL NF 500 MG,5784.0,0.0,CITICOLINA SODICA
NOVAMED,PHARMAPLUS,20103120-04,DIMOFLAX CAJA,2688.0,0.0,LEVOSULPIRIDE
NOVAMED,PHARMAPLUS,20103120-07,DIMOFLAX CAJA,1926.0,0.0,LEVOSULPIRIDE
SIEGFRIED FARMA,PHARMAPLUS,20048554-02,ZEPAX 10 MG,5684.0,0.0,ESCITALOPRAM OXALATO EQUIVALENTE A ESCITALOPRAM
SEVEN PHARMA,PHARMAPLUS,20066897-01,VIRATAZ FRASCO,3258.0,0.0,ATAZANAVIR SULFATO(EQUIVALENTE A ATAZANAVIR
LAFRANCOL,PHARMAPLUS,20062869-04,MAGNION 200U + 2 KIT,1463345.0,0.0,TOXINA BOTULINICA TIPO A
MEGALABS FARMA,PHARMAPLUS,20057142-07,FENOLIP 200 MG CAJA,6306.0,0.0,FENOFIBRATO 200 MG
PROCAPS FARMA RX,PHARMAPLUS,19988267-04,VARTERAL 160/10 MG,1859.0,0.0,AMLODIPINO BESILATO 13.8880 MG EQUIVALENTE A AMLODIPINO BASE
EUROFARMA,PHARMAPLUS,20094747-01,PRINF 750 MG CAJA,37176.0,0.0,LEVOFLOXACINO
SEVEN PHARMA,PHARMAPLUS,20072259-03,TEMILTAR TELMISARTAN 40 MG,369.0,0.0,TELMISARTAN
SEVEN PHARMA,PHARMAPLUS,20072260-01,TEMILTAR TELMISARTAN 80 MG,501.0,0.0,TELMISARTAN
SEVEN PHARMA,PHARMAPLUS,20093307-01,TIQUEPIN QUETIAPINA FUMARATO 300MG,2507.0,0.0,QUETIAPINA FUMARATO 345.360 MG EQUIVALENTE A QUETIAPINA 300 MG
SEVEN PHARMA,PHARMAPLUS,20093308-02,TIQUEPIN QUETIAPINA FUMARATO 200MG,1763.0,0.0,QUETIAPINA FUMARATO 230.24 MG EQUIVALENTE A QUETIAPINA 200 MG
SEVEN PHARMA,PHARMAPLUS,20093311-01,TIQUEPIN QUETIAPINA 100MG,1117.0,0.0,QUETIAPINA FUMARATO EQUIVALENTE A QUETIAPINA
SOPHIA LABORATORIO,PHARMAPLUS,20110165-01,KRYTANTEK PF,177112.0,0.0,BRIMONIDINA TARTRATO
MEGALABS MEDIHEALT,PHARMAPLUS,19994185-01,SINAC,144654.0,0.0,GEL DE CLINDAMICINA: CLINDAMICINA BASE(COMO CLINDAMICINA FOSFATO)
SEVEN PHARMA,PHARMAPLUS,20094238-02,CETRILEV LEVOCETIRIZINA DICLORHIDRATO 5MG,1623.0,0.0,LEVOCETIRIZINA DICLORHIDRATO
OPHTHA,PHARMAPLUS,20106375-01,OLODINA PF,92000.0,0.0,OLOPATADINA CLORHIDRATO 2.2 MG EQUIVALENTE A OLOPATADINA BASE
LEGRAND,PHARMAPLUS,19962531-19,SENIDOL CAJA X 30 TAB,3724.0,0.0,OXICODONA 5MG + ACETAMINOFEN 325MG
MEGALABS FARMA,PHARMAPLUS,19908092-03,AMOXIDAL DUO 875 MG,5227.0,0.0,AMOXICILINA TRIHIDRATO EQUIVALENTE A 875 MG DE AMOXICILINA
LAFRANCOL,PHARMAPLUS,19902457-03,AMDIPIN H 5/12.5 MG,12067.0,0.0,AMLODIPINO BESILATO EQV. 5 MG AMLODIPINOHIDROCLOROTIAZIDA 12.5 MG
ABBVIE EYE CARE,PHARMAPLUS,215874-02,ALPHAGAN 0.2%,21200.0,0.0,TARTRATO DE BRIMONIDINA
SOPHIA LABORATORIO,PHARMAPLUS,230339-02,3-A OFTENO,72450.0,0.0,DICLOFENACO SODICO
MEGALABS MEDIHEALT,PHARMAPLUS,38864-01,BETARRETIN 0.025% CREMA,61245.0,0.0,ACIDO RETINOICO (TRETINOINA)
MEGALABS MEDIHEALT,PHARMAPLUS,58935-01,BETARRETIN H LOCION,77125.0,0.0,ACIDO RETINOICO (TRETINOINA)
BIOPAS LABORATORIES,PHARMAPLUS,35515-04,FUCICORT CREMA,100382.0,0.0,ACIDO FUSIDICO HEMIHIDRATO (20.4 MG) EQUIVALENTE A ACIDO FUSIDICO ANHIDRO
LAFRANCOL,PHARMAPLUS,20072221-03,FLEXIMAX NAP,4425.0,0.0,NAPROXENO SODICO EQUIVALENTE A NAPROXENO
LAFRANCOL,PHARMAPLUS,19994205-01,BETASERC 24 MG,7249.0,0.0,BETAHISTINA DICLORHIDRATO 24 MG
TECNOQUIMICAS MK,PHARMAPLUS,20067416-10,ETORICOXIB MK 120 MG,5694.0,0.0,ETORICOXIB 120 MG TAB CUB
TECNOQUIMICAS MK,PHARMAPLUS,19983474-07,ESOMEPRAZOL MK 20MG TAB,2721.0,0.0,ESOMEPRAZOL MAGNESICO TRIHIDRATO . EQUIVALENTE A ESOMEPRAZOL
LAFRANCOL,PHARMAPLUS,19973411-01,EROXIM 100 MG,21201.0,0.0,"SILDENAFIL CITRATO 140,48000 MG (EQUIVALENTE A SILDENAFIL BASE)"
ADIUM,PHARMAPLUS,19902589-04,GESLUTIN 100 MG,5406.0,0.0,PROGESTERONA
ADIUM,PHARMAPLUS,19901908-03,TAMSULON 0.4 MG,6531.0,0.0,DUTASTERIDA
LAFRANCOL,PHARMAPLUS,20087541-01,SEGUFEM 2/2 MG,1258.0,0.0,DIENOGEST
SIEGFRIED DERMA,PHARMAPLUS,213612-01,SPORUM CHAMPU,88489.0,0.0,KETOCONAZOL
PROCAPS FARMA RX,PHARMAPLUS,20043746-06,VARTERAL 320/10 MG,3718.0,0.0,AMLODIPINO BESILATO 13.87010 MG. EQUIVALENTES A AMLODIPINO BASE
LAFRANCOL,PHARMAPLUS,20013336-02,VAGICORT CREMA,87026.0,0.0,DEXAMETASONA TERT- BUTIL ACETATO 4.475 MG EQUIVALENTE A DEXAMETASONA
NOVONORDISK,PHARMAPLUS,20028798-02,VICTOZA 6 MG PRELL,173608.0,0.0,LIRAGLUTIDA
SOPHIA LABORATORIO,PHARMAPLUS,20069775-01,TP OFTENO SOL,33534.0,0.0,FENILEFRINA CLORHIDRATO
LAFRANCOL,PHARMAPLUS,59491-14,LUVOX 100 MGS,3793.0,0.0,MALEATO DE FLUVOXAMINA
PROCAPS CONSUMO,PHARMAPLUS,19943161-02,LEMOVIT C 500 MG,1012.0,0.0,610 MG DE ACIDO ASCORBICO EN MICROGRANULOS. EQUIVALENTE A ACIDO ASCORBICO (VITAMINA C)500 MG. COMPOSICION DE LOS MICROGRANULOS: ACIDO ASCORBICO 500 MG. AZUCAR 52.4993 MG.GOMA LACA 36.5363 MG. ACIDO TARTARICO 11.8534 MG. TALCO 9.1109 MG. ALCOHOL ETILICO *128.0000 MG*SE EVAPORA DURANTE EL PROCESO
PROCAPS FARMA OTC,PHARMAPLUS,19987729-23,LEVOTREX JARABE,83221.0,0.0,LEVOCETIRIZINA DICLORHIDRATO
MEGALABS MEDIHEALT,PHARMAPLUS,20088693-01,LEXINEX CHAMPU,58428.0,0.0,ALQUITRAN DE HULLA
LAFRANCOL,PHARMAPLUS,52435-01,KLARICID 250 MG SUSP,114401.0,0.0,CLARITROMICINA 5 G
OPHTHA,PHARMAPLUS,19991710-02,KENALER R,80000.0,0.0,"KETOTIFENO FUMARATO 0,025%"
SIEGFRIED FARMA,PHARMAPLUS,20032498-02,INDUCTAL 2 MG,3472.0,0.0,ESZOPICLONA
MEGALABS FARMA,PHARMAPLUS,19965864-05,NEOZENTIUS 10 MG,4951.0,0.0,ESCITALOPRAM 10MG
SOPHIA LABORATORIO,PHARMAPLUS,19992554-01,KRYTANTEK OFTENO SOL,165222.0,0.0,CLORHIDRATO DE DORZOLAMIDA EQUIVALENTE A DORZOLAMIDA
ADIUM,PHARMAPLUS,19908056-02,MUTUM CR 10 MG,5214.0,0.0,OXIBUTININA CLORHIDRATO
NOVAMED,PHARMAPLUS,20061996-01,MICOTOPIC TBO,26816.0,0.0,CLOTRIMAZOL
SIEGFRIED FARMA,PHARMAPLUS,46578-11,METROZIN 250 MG SUSPENSION,56428.0,0.0,BENZOIL METRONIDAZOL MICRONIZADO (EQUIVALENTE A 2.5 G DE METRONIDAZOL BASE)
TECNOQUIMICAS,PHARMAPLUS,20057095-06,MOVIPROST 8 MCG,5923.0,0.0,LUBIPROSTONE
OPHTHA,PHARMAPLUS,19976551-01,OPHTHAKER,51000.0,0.0,"KETOROLACO TROMETAMINA 0,5%"
OPHTHA,PHARMAPLUS,229753-01,OPHTHACRIL PREPACK (2X1),49000.0,0.0,HIDROXIPROPILMETILCELULOSA
PROCAPS FARMA RX,PHARMAPLUS,19943937-06,NYTAX 100 MG/5 ML SUSPENSION,60488.0,0.0,NITAZOXANIDA
BUSSIE FARMA,PHARMAPLUS,20028544-03,OCAM PROTECT 15 MG,9785.0,0.0,MELOXICAM
SIEGFRIED DERMA,PHARMAPLUS,19912727-01,QUANOX GOTAS,27218.0,0.0,IVERMECTINA
